                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20211216"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     213                                      730                  7.1876847076234128E+006                  5.1998739753711645E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999982650045E-001                  5.2907189884938377E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982650045E-001                  5.2907189884938377E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1583395889088668E+000                 -7.0495169188759448E+001                 -9.8999999999999986E+001                 -3.1583395889088672E+000                 -3.1583396367828285E+000                 -1.0116024557540158E+001                 -7.0495169188759448E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6338204911565319E+000                 -3.3259906431103003E-001                  8.8712646395917930E-002                  4.2606423345112967E+000                 -1.1424424117148455E-010                  1.5776993686678646E+001                  8.7917350755145118E-001                  6.7701858415940590E+000                  6.1660481428259106E-001                  8.5464425628612772E-001                  1.2845019640686453E+000                  7.0929722403058604E-001                  2.7235425595044765E-001                  3.1193270815917640E-003                  8.5694137348165753E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858831501098951E-001                  2.7208189969340285E-001                                        0                                        3 
                                     214                                      730                  7.3491045792272808E+006                  5.2079569975277993E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999982650045E-001                  5.3631450632506150E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982650045E-001                  5.3631450632506150E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1358096567502893E+000                 -7.0326682739949945E+001                 -1.8964889726830812E+001                 -3.1358096567502889E+000                 -3.1358097095881323E+000                 -1.0050648912907839E+001                 -7.0326682739949945E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6341444069764064E+000                 -3.3491544414234015E-001                  8.6906624840514729E-002                  4.2642543776221036E+000                 -1.1079892520943570E-010                  1.5789883663256191E+001                  8.8992564629230975E-001                  6.7723125123124817E+000                  6.1660423649385188E-001                  8.5464424628390745E-001                  1.2845019970748426E+000                  7.0929719402396851E-001                  2.7235425595050256E-001                  3.1193270814964353E-003                  8.5694137348165771E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858831171414027E-001                  2.7208189974951924E-001                                        0                                        3 
                                     215                                      730                  7.5135425072163083E+006                  5.2160019957864847E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999982650045E-001                  5.4355533832042735E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982650045E-001                  5.4355533832042735E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1130738293048115E+000                 -7.0156621083434459E+001                 -9.8999999999999986E+001                 -3.1130738293048115E+000                 -3.1130738876726851E+000                 -9.9846842958478348E+000                 -7.0156621083434459E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6344926578201293E+000                 -3.3710765503624668E-001                  8.5114017706115389E-002                  4.2678395918909020E+000                 -1.0741721037568810E-010                  1.5802880400697440E+001                  9.0075960338844763E-001                  6.7744633859664365E+000                  6.1660366859976545E-001                  8.5464423554281366E-001                  1.2845020325192391E+000                  7.0929716180073699E-001                  2.7235425595056673E-001                  3.1193270813838726E-003                  8.5694137348165788E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858830816995777E-001                  2.7208189980366243E-001                                        0                                        3 
                                     216                                      732                  7.6810464457800109E+006                  5.2240250231721044E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983743793E-001                  5.5075845200349971E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983743793E-001                  5.5075845200349971E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0900565530211255E+000                 -6.9984921084704311E+001                 -9.8999999999999986E+001                 -3.0900565530211259E+000                 -3.0900566175471536E+000                 -9.9181059631235442E+000                 -6.9984921084704311E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6348739857536332E+000                 -3.3914192356026091E-001                  8.3334227577099559E-002                  4.2713991721489339E+000                 -1.0416516614267903E-010                  1.5815986488291754E+001                  9.1167695234533364E-001                  6.7766394466795417E+000                  6.1660311036856652E-001                  8.5464422400347539E-001                  1.2845020705977503E+000                  7.0929712718278104E-001                  2.7235425595064178E-001                  3.1193270812507803E-003                  8.5694137348165805E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858830435835296E-001                  2.7208189985613329E-001                                        0                                        3 
                                     217                                      732                  7.8516937958876807E+006                  5.2320995487379971E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983743793E-001                  5.5805227546733760E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983743793E-001                  5.5805227546733760E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0668121774811570E+000                 -6.9811504260573315E+001                 -9.8999999999999986E+001                 -3.0668121774811570E+000                 -3.0668122488836258E+000                 -9.8508832978689362E+000                 -6.9811504260573315E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6352728814702950E+000                 -3.4107788592202803E-001                  8.1568454962891918E-002                  4.2749307173773490E+000                 -1.0092338305543280E-010                  1.5829206271200235E+001                  9.2268083640689424E-001                  6.7788418631471394E+000                  6.1660256157450122E-001                  8.5464421159906989E-001                  1.2845021115308821E+000                  7.0929708996963425E-001                  2.7235425595072971E-001                  3.1193270810931611E-003                  8.5694137348165823E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858830025678776E-001                  2.7208189990673054E-001                                        0                                        3 
                                     218                                      732                  8.0255457056904500E+006                  5.2401794658691383E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837540E-001                  5.6524406777489045E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837540E-001                  5.6524406777489045E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0432848993635662E+000                 -6.9636311227290335E+001                 -9.8999999999999986E+001                 -3.0432848993635666E+000                 -3.0432849784453073E+000                 -9.7829930285450786E+000                 -6.9636311227290335E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6356979793164350E+000                 -3.4288222030007021E-001                  7.9816092081592543E-002                  4.2784354431399478E+000                 -9.7803979259865191E-011                  1.5842542719745888E+001                  9.3377325949032930E-001                  6.7810715685220853E+000                  6.1660202210869108E-001                  8.5464419825789895E-001                  1.2845021555552301E+000                  7.0929704994620413E-001                  2.7235425595083279E-001                  3.1193270809062082E-003                  8.5694137348165823E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858829584099137E-001                  2.7208189995574800E-001                                        0                                        3 
                                     219                                      732                  8.2026211726629464E+006                  5.2481583957665485E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837540E-001                  5.7255505057221590E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837540E-001                  5.7255505057221590E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0195194117841981E+000                 -6.9459305279515959E+001                 -9.8999999999999986E+001                 -3.0195194117841986E+000                 -3.0195194994606731E+000                 -9.7144206876935151E+000                 -6.9459305279515959E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6361510578636960E+000                 -3.4454493057184110E-001                  7.8078579851184091E-002                  4.2819104676007651E+000                 -9.4713871001103879E-011                  1.5855996293978455E+001                  9.4495397609988174E-001                  6.7833292351689121E+000                  6.1660149195738401E-001                  8.5464418390528152E-001                  1.2845022029172348E+000                  7.0929700688844777E-001                  2.7235425595095408E-001                  3.1193270806841697E-003                  8.5694137348165857E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858829108569710E-001                  2.7208190000303245E-001                                        0                                        3 
                                     220                                      732                  8.3829524900298351E+006                  5.2560711553333217E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837540E-001                  5.7977026304103307E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837540E-001                  5.7977026304103307E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9954772218574726E+000                 -6.9280448884608944E+001                 -9.8999999999999986E+001                 -2.9954772218574726E+000                 -2.9954773191568664E+000                 -9.6451514465892814E+000                 -6.9280448884608944E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6366324539287125E+000                 -3.4606485996190089E-001                  7.6355823026122580E-002                  4.2853559812508877E+000                 -9.1728807548132117E-011                  1.5869568083021750E+001                  9.5622336625994286E-001                  6.7856155388207071E+000                  6.1660097106539669E-001                  8.5464416845894287E-001                  1.2845022538883899E+000                  7.0929696054954583E-001                  2.7235425595109669E-001                  3.1193270804200797E-003                  8.5694137348165875E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858828596300172E-001                  2.7208190004885768E-001                                        0                                        3 
                                     221                                      733                  8.5665735599482413E+006                  5.2639225135987715E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837551E-001                  5.8705676985598076E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837551E-001                  5.8705676985598076E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9711895011551297E+000                 -6.9099693532545786E+001                 -9.8999999999999986E+001                 -2.9711895011551297E+000                 -2.9711896092506258E+000                 -9.5751662679874929E+000                 -6.9099693532545786E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6371431929178937E+000                 -3.4743659800205373E-001                  7.4648476027682140E-002                  4.2887706752477683E+000                 -8.8804982755681925E-011                  1.5883259657146551E+001                  9.6758213284797190E-001                  6.7879313115625459E+000                  6.1660045931466922E-001                  8.5464415182916642E-001                  1.2845023087647485E+000                  7.0929691066035205E-001                  2.7235425595126483E-001                  3.1193270801055102E-003                  8.5694137348165909E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858828044250566E-001                  2.7208190009312178E-001                                        0                                        3 
                                     222                                      733                  8.7535456507958546E+006                  5.2717767846356400E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837551E-001                  5.9432470826013462E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837551E-001                  5.9432470826013462E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9466227223674308E+000                 -6.8916959688708062E+001                 -9.8999999999999986E+001                 -2.9466227223674308E+000                 -2.9466228425863989E+000                 -9.5044340986980131E+000                 -6.8916959688708062E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6376848905433867E+000                 -3.4865269129339682E-001                  7.2957034131025805E-002                  4.2921535590410809E+000                 -8.5936683238273131E-011                  1.5897074781619661E+001                  9.7903275560773872E-001                  6.7902777994265122E+000                  6.1659995646075350E-001                  8.5464413391542093E-001                  1.2845023678780525E+000                  7.0929685691927513E-001                  2.7235425595146345E-001                  3.1193270797301737E-003                  8.5694137348165979E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858827449008632E-001                  2.7208190013608319E-001                                        0                                        3 
                                     223                                      733                  8.9439204703580998E+006                  5.2796095047188398E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.0155493371763291E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.0155493371763291E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9217973939798192E+000                 -6.8732189841942102E+001                 -9.8999999999999986E+001                 -2.9217973939798192E+000                 -2.9217975278393684E+000                 -9.4329324140319777E+000                 -6.8732189841942102E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6382572570152401E+000                 -3.4971558312595136E-001                  7.1280855271040375E-002                  4.2955059167610523E+000                 -8.3184973409912970E-011                  1.5911016074425628E+001                  9.9057685670821050E-001                  6.7926559596695046E+000                  6.1659946226640527E-001                  8.5464411460876766E-001                  1.2845024315877820E+000                  7.0929679899950659E-001                  2.7235425595169838E-001                  3.1193270792815729E-003                  8.5694137348166031E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858826806877184E-001                  2.7208190017767236E-001                                        0                                        3 
                                     224                                      733                  9.1376991445122343E+006                  5.2873059801100073E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.0888884435259283E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.0888884435259283E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8967100751775141E+000                 -6.8545349345279206E+001                 -9.8999999999999986E+001                 -2.8967100751775141E+000                 -2.8967102244043601E+000                 -9.3606475015460013E+000                 -6.8545349345279206E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6388630022580144E+000                 -3.5061004316205491E-001                  6.9622134767440585E-002                  4.2988233577682520E+000                 -8.0428800867087753E-011                  1.5925083438107718E+001                  1.0022136020047407E+000                  6.7950664914707390E+000                  6.1659897650074258E-001                  8.5464409379573270E-001                  1.2845025002683894E+000                  7.0929673656062742E-001                  2.7235425595197671E-001                  3.1193270787446274E-003                  8.5694137348166100E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858826113996365E-001                  2.7208190021783013E-001                                        0                                        3 
                                     225                                      733                  9.3349039897986334E+006                  5.2949175812709877E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.1606399598943440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.1606399598943440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8713433641562371E+000                 -6.8356402877993006E+001                 -1.7964889726830812E+001                 -2.8713433641562367E+000                 -2.8713435307130251E+000                 -9.2875654220783357E+000                 -6.8356402877993006E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6395018833570969E+000                 -3.5133808228305280E-001                  6.7980353008776861E-002                  4.3021069212855796E+000                 -7.7790715134176324E-011                  1.5939277690557194E+001                  1.0139430802148628E+000                  6.7975100863937028E+000                  6.1659849884773432E-001                  8.5464407135040932E-001                  1.2845025743353464E+000                  7.0929666922492651E-001                  2.7235425595230706E-001                  3.1193270781009097E-003                  8.5694137348166187E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858825366077638E-001                  2.7208190025676127E-001                                        0                                        4 
                                     226                                      733                  9.5355642815091666E+006                  5.3024614392678133E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.2331821442933166E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984837551E-001                  6.2331821442933166E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8457083934910483E+000                 -6.8165303098796528E+001                 -9.8999999999999986E+001                 -2.8457083934910488E+000                 -2.8457085796248340E+000                 -9.2136675875921892E+000                 -6.8165303098796528E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6401743858258047E+000                 -3.5189764664152612E-001                  6.6355565892124269E-002                  4.3053564955188843E+000                 -7.5236053788495217E-011                  1.5953600383085051E+001                  1.0257659422653722E+000                  6.7999876051026122E+000                  6.1659802888458881E-001                  8.5464404713455888E-001                  1.2845026542448206E+000                  7.0929659657769673E-001                  2.7235425595269991E-001                  3.1193270773278922E-003                  8.5694137348166291E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858824558410238E-001                  2.7208190029443624E-001                                        0                                        3 
                                     227                                      733                  9.7396901928367391E+006                  5.3098981366725999E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983743804E-001                  6.3061137679473933E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983743804E-001                  6.3061137679473933E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8198005591639044E+000                 -6.7972001729389660E+001                 -9.8999999999999986E+001                 -2.8198005591639044E+000                 -2.8198007674450465E+000                 -9.1389350241416079E+000                 -6.7972001729389660E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6408830295553143E+000                 -3.5227487239883892E-001                  6.4749665554448707E-002                  4.3085682961942355E+000                 -7.2685437906709588E-011                  1.5968052446682110E+001                  1.0376821756630841E+000                  6.8024999499667649E+000                  6.1659756613196703E-001                  8.5464402099962977E-001                  1.2845027404870109E+000                  7.0929651817329420E-001                  2.7235425595316792E-001                  3.1193270763980930E-003                  8.5694137348166412E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858823685923156E-001                  2.7208190033083490E-001                                        0                                        3 
                                     228                                      733                  9.9473078393499982E+006                  5.3172642637122181E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983743804E-001                  6.3776597779156408E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983743804E-001                  6.3776597779156408E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7936067032310734E+000                 -6.7776450442594737E+001                 -1.8663859731166831E+001                 -2.7936067032310734E+000                 -2.7936069365996392E+000                 -9.0633487741412520E+000                 -6.7776450442594737E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6416278222123437E+000                 -3.5247057049117436E-001                  6.3162231194222582E-002                  4.3117431649146880E+000                 -7.0237663186632790E-011                  1.5982635469083052E+001                  1.0496924336743081E+000                  6.8050480136842504E+000                  6.1659711013094509E-001                  8.5464399278128222E-001                  1.2845028336042115E+000                  7.0929643351871241E-001                  2.7235425595372648E-001                  3.1193270752777539E-003                  8.5694137348166551E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858822742998029E-001                  2.7208190036613217E-001                                        0                                        3 
                                     229                                      733                  1.0158444772435220E+007                  5.3245642088270628E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983743804E-001                  6.4495995977087772E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983743804E-001                  6.4495995977087772E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7671306106965581E+000                 -6.7578595650275858E+001                 -1.8186738476447172E+001                 -2.7671306106965581E+000                 -2.7671308725312644E+000                 -8.9868878410632647E+000                 -6.7578595650275858E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6424093224742289E+000                 -3.5248238780828828E-001                  6.1593322011894942E-002                  4.3148809832793429E+000                 -6.7867185904888652E-011                  1.5997351321088674E+001                  1.0617975718373609E+000                  6.8076327683761804E+000                  6.1659666039485872E-001                  8.5464396229954098E-001                  1.2845029341903136E+000                  7.0929634207404202E-001                  2.7235425595439461E-001                  3.1193270739253943E-003                  8.5694137348166725E-003                  3.1193270821466769E-003                  8.5694137348165736E-003                  7.0858821723475029E-001                  2.7208190040032992E-001                                        0                                        3 
