                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20211216"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     156                                      720                  1.5810943022547022E+006                  4.7250439191279012E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.5695304478702676E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.5695304478702676E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8580038711195961E+000                 -7.9023514525010725E+001                 -1.9566949718158774E+001                 -3.8580038711195961E+000                 -3.8580038712264639E+000                 -1.3466941185514914E+001                 -7.9023514525010725E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6366685892950374E+000                 -8.5051742151078649E-002                  2.0679011119888327E-001                  4.0244874049053667E+000                 -5.2318216415520496E-010                  1.5138600364943933E+001                  3.4266153236796371E-001                  6.6682997467957339E+000                  6.1665445454348067E-001                  8.5464439748234100E-001                  1.2845014981369738E+000                  7.0929764761896263E-001                  2.7235425595010149E-001                  3.1193270821465394E-003                  8.5694137348165753E-003                  3.1193270821466795E-003                  8.5694137348165736E-003                  7.0929765852649018E-001                  2.7235424726186608E-001                                        0                                        4 
                                     157                                      720                  1.6351706730832062E+006                  4.7330075375555820E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.6203948088768594E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.6203948088768594E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8542993460567301E+000                 -7.8879451225984909E+001                 -9.8999999999999986E+001                 -3.8542993460567301E+000                 -3.8542993461775796E+000                 -1.3409838075891821E+001                 -7.8879451225984909E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6364479010985749E+000                 -9.0282256058390895E-002                  2.0461623063815115E-001                  4.0288351660268304E+000                 -5.1100252269494291E-010                  1.5148094461596093E+001                  3.5044506378291929E-001                  6.6700127338739605E+000                  6.1665356638653257E-001                  8.5464439723934904E-001                  1.2845014989388195E+000                  7.0929764688998731E-001                  2.7235425595010149E-001                  3.1193270821465191E-003                  8.5694137348165753E-003                  3.1193270821466778E-003                  8.5694137348165701E-003                  7.0929765844033121E-001                  2.7235424741246061E-001                                        0                                        3 
                                     158                                      720                  1.6902491640746372E+006                  4.7409820331994093E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.6724454479481599E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.6724454479481599E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8514393818396000E+000                 -7.8735785190608880E+001                 -1.9566949718158774E+001                 -3.8514393818395996E+000                 -3.8514393819764718E+000                 -1.3352908557197065E+001                 -7.8735785190608880E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6362285693386398E+000                 -9.5502481997005714E-002                  2.0244478118871384E-001                  4.0331780649257052E+000                 -4.9909133979844426E-010                  1.5157621507268436E+001                  3.5826496600319258E-001                  6.6717223406130275E+000                  6.1665267507079824E-001                  8.5464439698122863E-001                  1.2845014997905879E+000                  7.0929764611562618E-001                  2.7235425595010149E-001                  3.1193270821464943E-003                  8.5694137348165753E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765834954239E-001                  2.7235424756397442E-001                                        0                                        4 
                                     159                                      721                  1.7463398022325379E+006                  4.7488903811198426E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.7259887981572677E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.7259887981572677E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8492700563103126E+000                 -7.8592496792764067E+001                 -1.9566949718158774E+001                 -3.8492700563103122E+000                 -3.8492700564655187E+000                 -1.3296145712649789E+001                 -7.8592496792764067E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6360214467612013E+000                 -1.0066860863652853E-001                  2.0027596302383052E-001                  4.0375157012554714E+000                 -4.8747352917458995E-010                  1.5167181271914519E+001                  3.6612073094385378E-001                  6.6734288373983244E+000                  6.1665178029677414E-001                  8.5464439670707804E-001                  1.2845015006952549E+000                  7.0929764529317374E-001                  2.7235425595010154E-001                  3.1193270821464661E-003                  8.5694137348165753E-003                  3.1193270821466791E-003                  8.5694137348165771E-003                  7.0929765825390545E-001                  2.7235424771584971E-001                                        0                                        3 
                                     160                                      721                  1.8034615166714888E+006                  4.7568012337856613E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.7804364006171597E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.7804364006171597E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8476400895482334E+000                 -7.8449588613563250E+001                 -1.9566949718158774E+001                 -3.8476400895482334E+000                 -3.8476400897243797E+000                 -1.3239550811942685E+001                 -7.8449588613563250E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6358043543190495E+000                 -1.0586862991094856E-001                  1.9811013727092405E-001                  4.0418473527612848E+000                 -4.7606239075329095E-010                  1.5176773547670059E+001                  3.7401219263335611E-001                  6.6751321792775942E+000                  6.1665088194531914E-001                  8.5464439641589784E-001                  1.2845015016561165E+000                  7.0929764441963350E-001                  2.7235425595010160E-001                  3.1193270821464340E-003                  8.5694137348165753E-003                  3.1193270821466795E-003                  8.5694137348165736E-003                  7.0929765815316348E-001                  2.7235424786759516E-001                                        0                                        3 
                                     161                                      721                  1.8616314597841059E+006                  4.7646986390796364E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.8357020515924288E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.8357020515924288E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8463924076996516E+000                 -7.8307041986457904E+001                 -9.8999999999999986E+001                 -3.8463924076996516E+000                 -3.8463924078996654E+000                 -1.3183117143437414E+001                 -7.8307041986457904E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6355890431264331E+000                 -1.1105508425760865E-001                  1.9594753248282634E-001                  4.0461725623374800E+000                 -4.6488536276443155E-010                  1.5186398653696633E+001                  3.8193942472056980E-001                  6.6768326060535736E+000                  6.1664997973077917E-001                  8.5464439610663756E-001                  1.2845015026766415E+000                  7.0929764349185254E-001                  2.7235425595010165E-001                  3.1193270821463968E-003                  8.5694137348165753E-003                  3.1193270821466773E-003                  8.5694137348165736E-003                  7.0929765804703870E-001                  2.7235424801876013E-001                                        0                                        3 
                                     162                                      721                  1.9208655696079717E+006                  4.7725718662203018E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.8913272757455260E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999956868779E-001                  1.8913272757455260E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8415339565209021E+000                 -7.8164828583778103E+001                 -1.9566949718158774E+001                 -3.8415339565209021E+000                 -3.8415339567460580E+000                 -1.3126835211740254E+001                 -7.8164828583778103E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6353759570837756E+000                 -1.1622523740440888E-001                  1.9378862799474228E-001                  4.0504903713136482E+000                 -4.5389661226118956E-010                  1.5196057110718328E+001                  3.8990257258954675E-001                  6.6785304860383485E+000                  6.1664907329164098E-001                  8.5464439577818763E-001                  1.2845015037604888E+000                  7.0929764250650318E-001                  2.7235425595010171E-001                  3.1193270821463543E-003                  8.5694137348165753E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765793495347E-001                  2.7235424817112641E-001                                        0                                        3 
                                     163                                      721                  1.9811861920634529E+006                  4.7804658144198395E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999962337527E-001                  1.9448651092605576E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962337527E-001                  1.9448651092605576E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8374123308384092E+000                 -7.8022925838242230E+001                 -9.8999999999999986E+001                 -3.8374123308384092E+000                 -3.8374123310922141E+000                 -1.3070696362056768E+001                 -7.8022925838242230E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6351652785204047E+000                 -1.2137858491643018E-001                  1.9163331136547226E-001                  4.0548010045721883E+000                 -4.4317019208298936E-010                  1.5205749772898598E+001                  3.9790220516053720E-001                  6.6802260995554787E+000                  6.1664816231631958E-001                  8.5464439542933390E-001                  1.2845015049116673E+000                  7.0929764145994234E-001                  2.7235425595010176E-001                  3.1193270821463048E-003                  8.5694137348165753E-003                  3.1193270821466791E-003                  8.5694137348165771E-003                  7.0929765781659604E-001                  2.7235424832408961E-001                                        0                                        3 
                                     164                                      721                  2.0426158401843014E+006                  4.7883780276162984E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999962337527E-001                  2.0002524030179372E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962337527E-001                  2.0002524030179372E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8338645852575679E+000                 -7.7881306359714003E+001                 -9.8999999999999986E+001                 -3.8338645852575679E+000                 -3.8338645855439584E+000                 -1.3014690273832695E+001                 -7.7881306359714003E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6349572054066011E+000                 -1.2651433372620091E-001                  1.8948158318819480E-001                  4.0591044609267435E+000                 -4.3267929178624544E-010                  1.5215477634637672E+001                  4.0593896647379729E-001                  6.6819197913972612E+000                  6.1664724651097103E-001                  8.5464439505878353E-001                  1.2845015061344418E+000                  7.0929764034829090E-001                  2.7235425595010176E-001                  3.1193270821462480E-003                  8.5694137348165736E-003                  3.1193270821466791E-003                  8.5694137348165719E-003                  7.0929765769162356E-001                  2.7235424847708606E-001                                        0                                        3 
                                     165                                      721                  2.1051762057843274E+006                  4.7962992780570666E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999962337527E-001                  2.0565508400928717E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962337527E-001                  2.0565508400928717E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8307263532086213E+000                 -7.7739944657749206E+001                 -9.8999999999999986E+001                 -3.8307263532086213E+000                 -3.8307263535319942E+000                 -1.2958807386204873E+001                 -7.7739944657749206E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6347518875905047E+000                 -1.3163175147796602E-001                  1.8733350994450496E-001                  4.0634006074141231E+000                 -4.2241502447012443E-010                  1.5225241534864523E+001                  4.1401336442938935E-001                  6.6836118867439467E+000                  6.1664632575592815E-001                  8.5464439466516584E-001                  1.2845015074333359E+000                  7.0929763916743815E-001                  2.7235425595010188E-001                  3.1193270821461834E-003                  8.5694137348165753E-003                  3.1193270821466782E-003                  8.5694137348165719E-003                  7.0929765755966245E-001                  2.7235424862960106E-001                                        0                                        3 
                                     166                                      721                  2.1688892209747992E+006                  4.8042281583640696E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.1135550587184629E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.1135550587184629E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8278324183296202E+000                 -7.7598815193025047E+001                 -9.8999999999999986E+001                 -3.8278324183296206E+000                 -3.8278324186948605E+000                 -1.2903038094304131E+001                 -7.7598815193025047E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6345494556321647E+000                 -1.3673014773827968E-001                  1.8518917573102803E-001                  4.0676892758410768E+000                 -4.1237079214689465E-010                  1.5235042311200070E+001                  4.2212590225199320E-001                  6.6853027140032699E+000                  6.1664539998535695E-001                  8.5464439424702188E-001                  1.2845015088131650E+000                  7.0929763791300582E-001                  2.7235425595010193E-001                  3.1193270821461088E-003                  8.5694137348165753E-003                  3.1193270821466773E-003                  8.5694137348165701E-003                  7.0929765742030049E-001                  2.7235424878117831E-001                                        0                                        3 
                                     167                                      721                  2.2337772471095049E+006                  4.8121645633120300E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.1711623602738486E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.1711623602738486E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8250198369846276E+000                 -7.7457891849029437E+001                 -1.9265919722494793E+001                 -3.8250198369846276E+000                 -3.8250198373971349E+000                 -1.2847372594577360E+001                 -7.7457891849029437E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6343501128189133E+000                 -1.4180852930520754E-001                  1.8304867057406668E-001                  4.0719702861549996E+000                 -4.0254116125765692E-010                  1.5244880828056267E+001                  4.3027710202119274E-001                  6.6869926093958298E+000                  6.1664446916569049E-001                  8.5464439380279555E-001                  1.2845015102790620E+000                  7.0929763658032707E-001                  2.7235425595010199E-001                  3.1193270821460225E-003                  8.5694137348165753E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765727308858E-001                  2.7235424893142923E-001                                        0                                        4 
                                     168                                      721                  2.2998631436020802E+006                  4.8201087858247469E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.2293054971803702E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.2293054971803702E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8221325110811528E+000                 -7.7317148032730742E+001                 -1.8867979713822756E+001                 -3.8221325110811524E+000                 -3.8221325115468634E+000                 -1.2791800871651162E+001                 -7.7317148032730742E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6341540582936229E+000                 -1.4686591426122220E-001                  1.8091208714664006E-001                  4.0762434530098526E+000                 -3.9292112464803384E-010                  1.5254757982705403E+001                  4.3846751043613957E-001                  6.6886819172665497E+000                  6.1664353330061117E-001                  8.5464439333082820E-001                  1.2845015118365022E+000                  7.0929763516442468E-001                  2.7235425595010215E-001                  3.1193270821459249E-003                  8.5694137348165771E-003                  3.1193270821466791E-003                  8.5694137348165736E-003                  7.0929765711753145E-001                  2.7235424908003475E-001                                        0                                        3 
                                     169                                      721                  2.3671702884784071E+006                  4.8280611684685679E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.2879348490481613E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999965071906E-001                  2.2879348490481613E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8190317810389272E+000                 -7.7176548338027288E+001                 -9.8999999999999986E+001                 -3.8190317810389276E+000                 -3.8190317815643469E+000                 -1.2736309827795202E+001                 -7.7176548338027288E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6339615638384557E+000                 -1.5190068676822160E-001                  1.7877968980347461E-001                  4.0805082476961836E+000                 -3.8347544087983842E-010                  1.5264674983831283E+001                  4.4669786735847639E-001                  6.6903710992711183E+000                  6.1664259237506047E-001                  8.5464439282934790E-001                  1.2845015134913298E+000                  7.0929763365998466E-001                  2.7235425595010221E-001                  3.1193270821458095E-003                  8.5694137348165753E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765695309244E-001                  2.7235424922674223E-001                                        0                                        3 
                                     170                                      721                  2.4357233198595666E+006                  4.8360266638374521E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999967806286E-001                  2.3454998053045406E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999967806286E-001                  2.3454998053045406E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8122923449468487E+000                 -7.7036065806089837E+001                 -9.8999999999999986E+001                 -3.8122923449468487E+000                 -3.8122923455345914E+000                 -1.2680889379612756E+001                 -7.7036065806089837E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6337727127128390E+000                 -1.5691243348458314E-001                  1.7665151869652770E-001                  4.0847645899100771E+000                 -3.7423738240680183E-010                  1.5274632830479092E+001                  4.5496881638477737E-001                  6.6920605045675217E+000                  6.1664164648845488E-001                  8.5464439229645950E-001                  1.2845015152498023E+000                  7.0929763206131935E-001                  2.7235425595010238E-001                  3.1193270821456790E-003                  8.5694137348165771E-003                  3.1193270821466782E-003                  8.5694137348165719E-003                  7.0929765677889478E-001                  2.7235424937368641E-001                                        0                                        3 
                                     171                                      721                  2.5055476402501306E+006                  4.8440067173474137E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999967806286E-001                  2.4036985778436787E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999967806286E-001                  2.4036985778436787E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8057620360604338E+000                 -7.6895673682442720E+001                 -9.8999999999999986E+001                 -3.8057620360604338E+000                 -3.8057620367181171E+000                 -1.2625529391679166E+001                 -7.6895673682442720E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6335875466682288E+000                 -1.6190095099575214E-001                  1.7452759203016352E-001                  4.0890124432428054E+000                 -3.6520532031155573E-010                  1.5284632550996259E+001                  4.6328102950737016E-001                  6.6937504831636589E+000                  6.1664069580153669E-001                  8.5464439173013573E-001                  1.2845015171186067E+000                  7.0929763036234872E-001                  2.7235425595010243E-001                  3.1193270821455272E-003                  8.5694137348165753E-003                  3.1193270821466773E-003                  8.5694137348165719E-003                  7.0929765659434374E-001                  2.7235424952040832E-001                                        0                                        3 
                                     172                                      721                  2.5766682566221193E+006                  4.8519955118231461E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999967806286E-001                  2.4627321659412774E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999967806286E-001                  2.4627321659412774E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.7993346791313627E+000                 -7.6755345204641046E+001                 -1.9265919722494793E+001                 -3.7993346791313627E+000                 -3.7993346798673988E+000                 -1.2570219830171540E+001                 -7.6755345204641046E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6334062025981986E+000                 -1.6686551980892200E-001                  1.7240799576363891E-001                  4.0932516357758546E+000                 -3.5636831239120792E-010                  1.5294675109262139E+001                  4.7163511283194703E-001                  6.6954413861798763E+000                  6.1663974054477677E-001                  8.5464439112822055E-001                  1.2845015191048592E+000                  7.0929762855660339E-001                  2.7235425595010260E-001                  3.1193270821453542E-003                  8.5694137348165753E-003                  3.1193270821466791E-003                  8.5694137348165736E-003                  7.0929765639879772E-001                  2.7235424966647837E-001                                        0                                        3 
